row_id,order_id,order_date,customer_id,customer_name,customer_address,City,Country,State,zipcode,region,product_id,product_name,unit_prirce,quantity,total_sale
6960,CA-2013-163937-73917,2020-11-28,JB-16000,Joy Bell-,31229 Veum Summit Suite 628,Longview,United States,Washington,98632,West,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,124.25
6961,CA-2014-153822-52111,2020-11-29,AB-10105,Adrian Barton,6370 Quitzon Forge,Phoenix,United States,Arizona,85023,West,OFF-ST-10000321,Akro Stacking Bins,12.624,2,25.248
6962,CA-2014-153822-83143,2020-11-30,AB-10105,Adrian Barton,6370 Quitzon Forge,Phoenix,United States,Arizona,85023,West,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,179.168
6963,CA-2014-153822-95780,2020-12-01,AB-10105,Adrian Barton,6370 Quitzon Forge,Phoenix,United States,Arizona,85023,West,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,471.92,2,943.84
6964,CA-2014-153822-43467,2020-12-02,AB-10105,Adrian Barton,6370 Quitzon Forge,Phoenix,United States,Arizona,85023,West,OFF-BI-10001460,Plastic Binding Combs,18.18,4,72.72
6965,CA-2014-146185-78143,2020-12-03,CC-12145,Charles Crestani,59831 Robyn Flat,Houston,United States,Texas,77095,Central,OFF-AR-10002987,Prismacolor Color Pencil Set,31.744,2,63.488
6966,CA-2012-112144-67400,2020-12-04,CY-12745,Craig Yedwab,73775 Jayme Run,Gilbert,United States,Arizona,85234,West,OFF-LA-10000443,Avery 501,5.904,2,11.808
6967,CA-2012-112144-40342,2020-12-05,CY-12745,Craig Yedwab,73775 Jayme Run,Gilbert,United States,Arizona,85234,West,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,621.76,4,2487.04
6968,US-2013-119298-39106,2020-12-06,EP-13915,Emily Phan,9902 Hills Stream Suite 539,Jonesboro,United States,Arkansas,72401,South,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,119.96
6969,CA-2014-155159-49970,2020-12-07,DL-13315,Delfina Latchford,6569 Bartell Manor,Atlanta,United States,Georgia,30318,South,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",48.87,9,439.83
6970,CA-2014-149076-89190,2020-12-08,SO-20335,Sean O'Donnell,805 Botsford Points,Los Angeles,United States,California,90036,West,OFF-PA-10000483,Xerox 19,154.9,5,774.5
6971,CA-2011-146990-61294,2020-12-09,BP-11095,Bart Pistole,5875 Amos Shoal Apt. 754,New York City,United States,New York,10024,East,OFF-FA-10000611,Binder Clips by OIC,5.92,4,23.68
6972,CA-2011-146990-87092,2020-12-10,BP-11095,Bart Pistole,5875 Amos Shoal Apt. 754,New York City,United States,New York,10024,East,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,90.54
6973,CA-2013-116526-86494,2020-12-11,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,120.5
6974,CA-2013-116526-71859,2020-12-12,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,8.78
6975,CA-2013-116526-88148,2020-12-13,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,1506.96
6976,CA-2013-116526-17838,2020-12-14,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,OFF-BI-10000320,GBC Plastic Binding Combs,29.52,4,118.08
6977,CA-2013-116526-23981,2020-12-15,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,OFF-AR-10004999,Newell 315,11.96,2,23.92
6978,CA-2013-116526-78152,2020-12-16,JA-15970,Joseph Airdo,29196 Kelly Lake Apt. 633,Detroit,United States,Michigan,48227,Central,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,132
6979,CA-2014-158561-78593,2020-12-17,BB-11545,Brenda Bowman,699 Nicholaus Parkways Apt. 014,Fort Lauderdale,United States,Florida,33311,South,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,1158.12,5,5790.6
6980,CA-2014-165099-76240,2020-12-18,DK-13375,Dennis Kane,9985 Cartwright Fall Suite 978,Abilene,United States,Texas,79605,Central,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,1.392,2,2.784
6981,CA-2012-109386-75587,2020-12-19,RH-19600,Rob Haberlin,61713 Rogahn Course,Hampton,United States,Virginia,23666,South,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,133.29
6982,CA-2012-109386-55199,2020-12-20,RH-19600,Rob Haberlin,61713 Rogahn Course,Hampton,United States,Virginia,23666,South,TEC-PH-10002890,AT&T 17929 Lendline Telephone,226.2,5,1131
6983,CA-2012-109386-87971,2020-12-21,RH-19600,Rob Haberlin,61713 Rogahn Course,Hampton,United States,Virginia,23666,South,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,186.54,3,559.62
6984,CA-2012-109386-18046,2020-12-22,RH-19600,Rob Haberlin,61713 Rogahn Course,Hampton,United States,Virginia,23666,South,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,1861.02
6985,CA-2012-109386-63325,2020-12-23,RH-19600,Rob Haberlin,61713 Rogahn Course,Hampton,United States,Virginia,23666,South,OFF-AR-10000122,Newell 314,27.9,5,139.5
6986,CA-2012-166800-78470,2020-12-24,AG-10300,Aleksandra Gannaway,24491 Valentine Bridge,Las Vegas,United States,Nevada,89115,West,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,124.32
6987,CA-2014-117443-85607,2020-12-25,JB-15400,Jennifer Braxton,260 Stracke Ports Suite 010,Rockford,United States,Illinois,61107,Central,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,13.84,4,55.36
6988,CA-2014-117443-93220,2020-12-26,JB-15400,Jennifer Braxton,260 Stracke Ports Suite 010,Rockford,United States,Illinois,61107,Central,OFF-PA-10004475,Xerox 1940,175.872,4,703.488
6989,US-2013-134369-39631,2020-12-27,BC-11125,Becky Castell,7716 Wuckert Wells Apt. 768,Laguna Niguel,United States,California,92677,West,OFF-PA-10002195,Xerox 1966,12.96,2,25.92
6990,CA-2014-123687-31142,2020-12-28,KC-16675,Kimberly Carter,39714 Adams Trafficway,Louisville,United States,Kentucky,40214,South,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,625.32
6991,CA-2014-123687-60128,2020-12-29,KC-16675,Kimberly Carter,39714 Adams Trafficway,Louisville,United States,Kentucky,40214,South,OFF-SU-10004498,Martin-Yale Premier Letter Opener,25.76,2,51.52
6992,CA-2012-104871-31855,2020-12-30,DR-12940,Daniel Raglin,68154 Okuneva Rue,Normal,United States,Illinois,61761,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,1466.976
6993,CA-2011-133158-94957,2020-12-31,DW-13195,David Wiener,21247 Rickey Mountains Suite 426,Los Angeles,United States,California,90045,West,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,2024.68
6994,CA-2011-133158-43165,2020-01-01,DW-13195,David Wiener,21247 Rickey Mountains Suite 426,Los Angeles,United States,California,90045,West,OFF-BI-10000632,Satellite Sectional Post Binders,69.456,2,138.912
6995,CA-2011-126333-76690,2020-01-02,ME-18010,Michelle Ellison,16630 Eudora Path,Port Arthur,United States,Texas,77642,Central,OFF-PA-10000223,Xerox 2000,5.184,1,5.184
6996,CA-2012-141740-67588,2020-01-03,JF-15490,Jeremy Farry,352 Wisoky Station Apt. 259,New York City,United States,New York,10009,East,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,205.164,2,410.328
6997,CA-2011-119466-35209,2020-01-04,SP-20860,Sung Pak,59450 Lafayette Club Suite 982,Chicago,United States,Illinois,60623,Central,FUR-FU-10001546,Dana Swing-Arm Lamps,8.544,2,17.088
6998,CA-2012-154823-64175,2020-01-05,KN-16390,Katherine Nockton,1093 Gladys Extension Apt. 438,Springfield,United States,Ohio,45503,East,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,12.828,2,25.656
6999,CA-2012-154823-60744,2020-01-06,KN-16390,Katherine Nockton,1093 Gladys Extension Apt. 438,Springfield,United States,Ohio,45503,East,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,3,1795.374
7000,CA-2012-154823-66630,2020-01-07,KN-16390,Katherine Nockton,1093 Gladys Extension Apt. 438,Springfield,United States,Ohio,45503,East,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,25.984,1,25.984
7001,US-2011-135881-3293,2020-01-08,GT-14710,Greg Tran,11155 Swift Ranch,New York City,United States,New York,10035,East,OFF-BI-10000829,Avery Non-Stick Binders,17.96,5,89.8
7002,US-2011-135881-14098,2020-01-09,GT-14710,Greg Tran,11155 Swift Ranch,New York City,United States,New York,10035,East,OFF-SU-10003002,Letter Slitter,5.04,2,10.08
7003,US-2011-135881-93046,2020-01-10,GT-14710,Greg Tran,11155 Swift Ranch,New York City,United States,New York,10035,East,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,208.16
7004,CA-2014-141201-49513,2020-01-11,DB-12910,Daniel Byrd,28022 Collins Hills,Salinas,United States,California,93905,West,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,444.771
7005,CA-2011-114790-95144,2020-01-12,FM-14215,Filia McAdams,65409 Mathias Shores,Richmond,United States,Kentucky,40475,South,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,440.28
7006,CA-2011-114790-77667,2020-01-13,FM-14215,Filia McAdams,65409 Mathias Shores,Richmond,United States,Kentucky,40475,South,TEC-AC-10000710,Maxell DVD-RAM Discs,32.96,2,65.92
7007,CA-2011-114790-45787,2020-01-14,FM-14215,Filia McAdams,65409 Mathias Shores,Richmond,United States,Kentucky,40475,South,TEC-PH-10000984,Panasonic KX-TG9471B,587.97,3,1763.91
7008,CA-2011-114790-10716,2020-01-15,FM-14215,Filia McAdams,65409 Mathias Shores,Richmond,United States,Kentucky,40475,South,OFF-PA-10000213,Xerox 198,14.94,3,44.82
7009,US-2013-154256-3427,2020-01-16,SM-20005,Sally Matthias,82484 Esmeralda Creek,New York City,United States,New York,10035,East,OFF-LA-10003720,Avery 487,25.83,7,180.81
7010,CA-2011-124737-60693,2020-01-17,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,OFF-PA-10001837,Xerox 1976,15.552,3,46.656
7011,CA-2011-124737-42983,2020-01-18,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,OFF-SU-10004661,Acme Titanium Bonded Scissors,6.8,1,6.8
7012,CA-2011-124737-61950,2020-01-19,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,FUR-FU-10003274,Regeneration Desk Collection,4.224,3,12.672
7013,CA-2011-124737-87209,2020-01-20,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,143.64,9,1292.76
7014,CA-2011-124737-70690,2020-01-21,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,OFF-PA-10000019,Xerox 1931,31.104,6,186.624
7015,CA-2011-124737-36527,2020-01-22,AP-10915,Arthur Prichep,18431 Adrien Fall,Denver,United States,Colorado,80219,West,OFF-PA-10001125,Xerox 1988,223.056,9,2007.504
7016,US-2014-101840-97391,2020-01-23,SP-20545,Sibella Parks,4408 Brant Centers,New York City,United States,New York,10024,East,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,227.46,6,1364.76
7017,US-2014-101840-49049,2020-01-24,SP-20545,Sibella Parks,4408 Brant Centers,New York City,United States,New York,10024,East,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,184.96
7018,CA-2014-131653-97125,2020-01-25,AR-10346,Alex Russell,40423 Erwin Underpass,Lawrence,United States,New York,10011,East,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,10.44
7019,US-2013-157840-88059,2020-01-26,MC-17575,Matt Collins,970 Parisian Plain Suite 853,Fremont,United States,Nebraska,68025,Central,OFF-PA-10003673,Strathmore Photo Mount Cards,33.9,5,169.5
7020,CA-2013-145548-50590,2020-01-27,SC-20261,Scott Cohen,4994 Hartmann Isle Apt. 203,Lawrence,United States,New York,10011,East,OFF-ST-10002562,Staples,28.14,3,84.42
7021,CA-2013-145548-27882,2020-01-28,BP-11095,Bart Pistole,5875 Amos Shoal Apt. 754,Lawrence,United States,New York,10011,East,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,36,2,72
7022,CA-2013-145548-18460,2020-01-29,BP-11095,Bart Pistole,5875 Amos Shoal Apt. 754,Lawrence,United States,New York,10011,East,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,3,278.82
7023,CA-2013-145548-63688,2020-01-30,FG-14260,Frank Gastineau,289 Jordon Villages Suite 564,Lawrence,United States,New York,10011,East,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,736.938
7024,CA-2013-145548-54973,2020-01-31,FG-14260,Frank Gastineau,289 Jordon Villages Suite 564,Lawrence,United States,New York,10011,East,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,165.024
7025,CA-2013-145548-64513,2020-02-01,FG-14260,Frank Gastineau,289 Jordon Villages Suite 564,Lawrence,United States,New York,10011,East,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,105.696
7026,CA-2014-119494-73454,2020-02-02,JE-15610,Jim Epp,861 Dustin Course Suite 711,San Diego,United States,California,92105,West,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,1570.176
7027,CA-2011-124618-85616,2020-02-03,CS-11860,Cari Schnelling,5710 Verlie Courts Suite 122,Lakeland,United States,Florida,33801,South,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,959.968
7028,CA-2014-161970-51207,2020-02-04,PB-19105,Peter Bühler,678 Kunze Common,Smyrna,United States,Georgia,30080,South,OFF-PA-10004255,Xerox 219,12.96,2,25.92
7029,CA-2014-161970-72184,2020-02-05,PB-19105,Peter Bühler,678 Kunze Common,Smyrna,United States,Georgia,30080,South,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,53.82
7030,CA-2014-103443-26627,2020-02-06,AT-10735,Annie Thurman,4104 Reed Greens Apt. 652,New York City,United States,New York,10009,East,OFF-ST-10002276,Safco Steel Mobile File Cart,166.72,2,333.44
7031,CA-2014-103443-64573,2020-02-07,AT-10735,Annie Thurman,4104 Reed Greens Apt. 652,New York City,United States,New York,10009,East,OFF-BI-10001617,GBC Wire Binding Combs,24.816,3,74.448
7032,CA-2014-103443-41437,2020-02-08,AT-10735,Annie Thurman,4104 Reed Greens Apt. 652,New York City,United States,New York,10009,East,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,124.36,2,248.72
7033,US-2014-165358-25029,2020-02-09,SV-20365,Seth Vernon,681 Lebsack Villages Suite 822,Philadelphia,United States,Pennsylvania,19134,East,TEC-CO-10001943,Canon PC-428 Personal Copier,599.97,5,2999.85
7034,US-2014-165358-72632,2020-02-10,SV-20365,Seth Vernon,681 Lebsack Villages Suite 822,Philadelphia,United States,Pennsylvania,19134,East,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",198.744,4,794.976
7035,US-2014-165358-74294,2020-02-11,SV-20365,Seth Vernon,681 Lebsack Villages Suite 822,Philadelphia,United States,Pennsylvania,19134,East,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,9.184,2,18.368
7036,CA-2013-160136-40854,2020-02-12,PJ-18835,Patrick Jones,32103 Gerhold Spur Apt. 714,Dallas,United States,Texas,75217,Central,OFF-PA-10002160,Xerox 1978,9.248,2,18.496
7037,CA-2011-150581-86974,2020-02-13,NM-18445,Nathan Mautz,16226 Cathrine Track Apt. 878,Concord,United States,California,94521,West,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,99.592,1,99.592
7038,CA-2011-150581-90381,2020-02-14,NM-18445,Nathan Mautz,16226 Cathrine Track Apt. 878,Concord,United States,California,94521,West,TEC-AC-10001908,Logitech Wireless Headset h800,399.96,4,1599.84
7039,CA-2013-119515-43301,2020-02-15,TR-21325,Toby Ritter,69187 Lakin Skyway,Nashville,United States,Tennessee,37211,South,OFF-PA-10000552,Xerox 200,15.552,3,46.656
7040,CA-2011-141355-75258,2020-02-16,BF-11005,Barry Franz,61343 Mathilde Mountains,Aurora,United States,Colorado,80013,West,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,29.152
7041,CA-2013-165330-39909,2020-02-17,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,209.6,5,1048
7042,CA-2013-165330-94501,2020-02-18,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,46.64
7043,CA-2013-165330-60459,2020-02-19,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,30.98
7044,CA-2013-165330-18428,2020-02-20,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,479.84
7045,CA-2013-165330-95581,2020-02-21,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,1819.6
7046,CA-2013-165330-21843,2020-02-22,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-BI-10002824,Recycled Easel Ring Binders,35.808,3,107.424
7047,CA-2013-165330-98848,2020-02-23,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-BI-10004001,GBC Recycled VeloBinder Covers,122.688,9,1104.192
7048,CA-2013-165330-62338,2020-02-24,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,FUR-TA-10004619,Hon Non-Folding Utility Tables,892.136,7,6244.952
7049,CA-2013-165330-99588,2020-02-25,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,50.22,3,150.66
7050,CA-2013-165330-50425,2020-02-26,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,166.84
7051,CA-2013-165330-21378,2020-02-27,WB-21850,William Brown,4381 Imelda Lake,Anaheim,United States,California,92804,West,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2,11.744
7052,CA-2012-132633-6845,2020-02-28,KH-16630,Ken Heidel,7761 Pfeffer Inlet,Pleasant Grove,United States,Utah,84062,West,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,12.144,3,36.432
7053,CA-2013-157742-76524,2020-03-01,KL-16645,Ken Lonsdale,31337 Edison Ford,Springfield,United States,Oregon,97477,West,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",27.792,3,83.376
7054,CA-2014-127712-13616,2020-03-02,MG-17890,Michael Granlund,628 Corine Parks,Salem,United States,Oregon,97301,West,OFF-SU-10002522,Acme Kleen Earth Office Shears,6.208,2,12.416
7055,CA-2014-169474-83150,2020-03-03,JF-15355,Jay Fein,41291 Rowe Manors,Rochester,United States,New York,14609,East,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,32.67,3,98.01
7056,CA-2011-106726-4349,2020-03-04,RS-19765,Roland Schwarz,128 Ettie Vista,Los Angeles,United States,California,90008,West,OFF-ST-10001496,Standard Rollaway File with Lock,1261.33,7,8829.31
7057,CA-2013-147473-3066,2020-03-05,NL-18310,Nancy Lomonaco,96563 Legros Junction Suite 073,Los Angeles,United States,California,90049,West,OFF-PA-10004782,Xerox 228,38.88,6,233.28
7058,CA-2013-114209-11534,2020-03-06,AS-10285,Alejandro Savely,75449 Walker Ramp Suite 794,Dallas,United States,Texas,75081,Central,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,3.928
7059,CA-2013-114209-48825,2020-03-07,AS-10285,Alejandro Savely,75449 Walker Ramp Suite 794,Dallas,United States,Texas,75081,Central,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,82.656,9,743.904
7060,CA-2011-141901-7189,2020-03-08,GM-14500,Gene McClure,255 Winifred Shoals Apt. 759,Fresno,United States,California,93727,West,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,5.98
